wine,source_row,feature_group_id,split
white,1642,3437a901c1eb43b404225f0ce91ee05c22aa38238763c3a0597faaabf721f0fa,training
white,1643,896c32a8d257382084780b58fc14c5585dbc4fb5651ef4720a9465af4ac70a92,final_evaluation
white,1644,8c7a61223a48a00020d77d36cb4bd3975721492abead84c7a05e8670a7108121,training
white,1645,896c32a8d257382084780b58fc14c5585dbc4fb5651ef4720a9465af4ac70a92,final_evaluation
white,1646,01797781d8d8c371e9a75a76dc0e8697d7828dfd0e6b3f1258514178ab162cec,training
white,1647,3437a901c1eb43b404225f0ce91ee05c22aa38238763c3a0597faaabf721f0fa,training
white,1648,183c883d0064fbca5c3834080b6c933c07c0f458197152b94feb664d78d43ea5,training
white,1649,2d3d5e00cbdbdaa7fa683b8cec8fe887cd8998f1352e52ecbe0dd03fc86b384f,validation
white,1650,0652d2ae8b86c22f531537e42dd648ee3e3b3ea2765f8c471f0f414ccb20cd0b,final_evaluation
white,1651,20f8d1910117b552594c2f5cefc3782c6bde00696ab25b1e5fbedf57ffae7541,final_evaluation
white,1652,e1fe2332a06079ea543fc72f719b6750f2a1128afd9c220623c80d85f9c48b38,final_evaluation
white,1653,8bd2d92159ed09dd5aae26df936d6ecfad53b276305a862771064373423dc208,training
white,1654,551558449dc50408644b6237da0fa11e271c3fa1e7d1c5bce53aed464b36d6fd,final_evaluation
white,1655,ebe4db6dca3a4a440ca4839ee835e2348f0a51ef8ea0b36f0c3014556b3a5014,training
white,1656,9264cad7ee9a42347a517d6739e28497d4d54dc9302592ad3ef3b0f19dafb406,training
white,1657,e3358e715930a7692fc75bbf5d9bab0c7a161bb8a6f164c8bfb9bb968c204841,training
white,1658,3e8196a5891f8ad74aee637550f38f4d1a879c31543794f95e470e3617f5f951,training
white,1659,4e65f466d9e61ff4435d408b081dd7d1625422dda7576a79b0e091ae74c83164,training
white,1660,75e7685020940857986835d503a419e4fa98836a1d25d8563589b90834e2be54,training
white,1661,d89e3260439ab9b5b40497a2d4915473541a812586b8b5fe0e59b2b4fd1133de,training
white,1662,bceb8463a0989aaa651ae6392de428cbe244240f5c8ef59961561feb21fe8c9d,final_evaluation
white,1663,464494202712e0a8ad9bc05c3a62ec82e1a29db878aab8977a15b682ac06d764,final_evaluation
white,1664,551558449dc50408644b6237da0fa11e271c3fa1e7d1c5bce53aed464b36d6fd,final_evaluation
white,1665,0a018e1573da1196cdc852b14eb1a95cff44b824eae45399dd9e6a07055bb010,training
white,1666,d38ef55704586a262cbf42efef66bc812bb8cff722cf8054d873b338a9dc0599,validation
white,1667,8e58a02eb8ef1a526d3bba02e1edc126bb5729b26830d022d151e5e4633b343e,validation
white,1668,37cb30de3ca486f68ab3c6e22e049e31655e93abf5373d6c7b3131e731f636c8,training
white,1669,ee1757288ab0f7ff3d9bfc810674fe7d10549dbd6bc432cef516bf62689eeb0b,training
white,1670,7b42a4e1899fd0c4023be7201ba5e230732a80b80dd5d079c59dba30111397fd,validation
white,1671,0bce0ef722b46d092472f2a54ca39719130e899860e227f0b50fa00a231fcbda,training
white,1672,d76440a18783480fa049b541f77afdf07e8c3b1845f7330598e4b7b9ad16a8ce,validation
white,1673,b6f8f38d7d8af2cec42084d6d1912bf3366fb4ab3418d7e2ea309167ed61e4bc,validation
white,1674,e6d2db6c5039909e98ad6aa2ec7b6a001eefe87fe471fb3fbc44379307ddc5d0,validation
white,1675,5db489076def221c6ec32c5b5257be7325000b9c7789f9e3c3bab5db0af3bd27,final_evaluation
white,1676,4fd5f82ed684c99886f4f4fdcdf34800f7ef138bb209e9f43e38180c51945054,training
white,1677,d76440a18783480fa049b541f77afdf07e8c3b1845f7330598e4b7b9ad16a8ce,validation
white,1678,3b4b4e51198247444f7956efafbafb99f4c59e067e5be1feeb5fc39b0bb9c3f2,training
white,1679,15bd038258b88a8e06f19a5f4948344dfbc8e843298326ee807c5ef816c1ec75,final_evaluation
white,1680,dc63e67278cedd31d6a65299a17064613b346f38217956f65e012e09807581f5,training
white,1681,bc7811160f868d97868a948c54d65acf4987a972bd531551b5de685880461f7b,final_evaluation
white,1682,a778722f35a7c96a6a73ccc392dc9a753db3c33b56d01ce0d86cc026addca287,validation
white,1683,5cc1894ea8d58af5572b166055f7286d646e0a1d3f5becfee7514867a335ed68,training
white,1684,5cc1894ea8d58af5572b166055f7286d646e0a1d3f5becfee7514867a335ed68,training
white,1685,9722e94d971dd824b581e8a21f67a3f7faeb53e53c592221454458c194fe0420,training
white,1686,5cc1894ea8d58af5572b166055f7286d646e0a1d3f5becfee7514867a335ed68,training
white,1687,48a44967396a1e2db305f09a035d19db7ceea3670c9875c0c433a9d1767746de,training
white,1688,9722e94d971dd824b581e8a21f67a3f7faeb53e53c592221454458c194fe0420,training
white,1689,9dc1de72ca6c70e43901602fcdf96dbf8faa9764e399d32742cea63c64d1d3c3,final_evaluation
white,1690,795ad799dbe2df395d829b6b68e95e33372621e5fc9906685c5f6ecc76cfad2a,final_evaluation
white,1691,29dd965a4be4ef6c02a2ed8a9bbd515d829d50b9f1a6db7d05236ac2f6a7cc56,training
white,1692,5cc1894ea8d58af5572b166055f7286d646e0a1d3f5becfee7514867a335ed68,training
white,1693,e55b10d24ac3154729c0bdacf934fb4b462ec969caf601aa440d5ef4a8b77628,validation
white,1694,c2eca882d43a8da7a7289dbf71a716bf2fbd5031aeccd2f300416cf5580fe4ad,training
white,1695,e3360a7dce27c446f9c662775d32a00c09e8b9b4eff3fc67070a5a4c74015172,final_evaluation
white,1696,190efd6bcea4cb6b72c692262867129692cb9c2218fe4540dcc93e3b15a8f879,final_evaluation
white,1697,3b21071317e680f5a464f2327c846de3a8abdfa2bc08f2923f2eb4b11c0849a4,training
white,1698,d70f1a8012034e334059733e0cd6e66bbf264c383958744dc11322dc81280934,validation
white,1699,e55b10d24ac3154729c0bdacf934fb4b462ec969caf601aa440d5ef4a8b77628,validation
white,1700,5673b4bd6f6eb5314d7ca6d91f75027fc5ccf2b4348598678821e4a57462ec38,training
white,1701,b6f964fb9583d671fa5d6f5aca53d8055da252626b764675faf37c6065c5a2f5,validation
white,1702,74b1ed6c3933275534afad8b3c2fbffb37a0a330db3d0c54f472f5973d05a281,final_evaluation
white,1703,0392d23ffe10eb1d1f6c10d90eaa40b9703152f67591338f7080deb45639f57c,training
white,1704,535190c3782bc2ff300089e3a8b10eabf2a5e2c50394664faef5c4cbcf96ee4b,validation
white,1705,1fd3589abe0beef613e854e299e1ed957f61e20ffa6ff2cddc12efa24b152b13,training
white,1706,3f682e9cd9699f86f3001da58abe13c776cb113be24aa41b09dbd1a82f4add34,validation
white,1707,c0be38a86ac9c2ef7ad9d6d7ed23eb1f8282a44016cbcf6af64e073f66186a45,final_evaluation
white,1708,f2de70947bf2ac07122ebc22850523be805356d6cda2b8b32deb7b4677566e1e,training
white,1709,5dda7a659bf8bcd7c6531450bbe1f4b04f6d7841d269abbd405a0f3fa1b5af51,training
white,1710,e16aa3ba249bc41603094f9423e1a7dfeb54cceab3ce731a55190bd563944c8b,training
white,1711,f87325f31c691fb52822b168d4b4443eb274d6417f81ff5dab38242485247806,final_evaluation
white,1712,a72cf6d1a2da26447b80eabd2565d56fcfaf8b4934af2b617dfd2d9fe36b4683,final_evaluation
white,1713,11cc29a4bf96c5ab5bed1aa368fb4f898a5b2903f37aa33ccf341b5a92376dc2,validation
white,1714,b82138b826b6f5af7c04cb13c2aed3e5ff57f6df5f338274eb86ba5dd0ae9fab,training
white,1715,74eb4482d41f40843674343b175218d4109c0b36ec6b2c6d6fe7204e79ea1f6f,training
white,1716,71fa6cf40bb1ee102b17cc9bfa698bac769235e9543ad73595e9f2f24662fb8a,final_evaluation
white,1717,4456b62fe9feda75375ac9f06a591d94bac8b45fbd37fadb788b60ed075a7bf5,final_evaluation
white,1718,309304e500db96efa4128d738877139f9477b2cb6cc71b56b597561ff1fad976,validation
white,1719,60a57c0245f4198de397430be7c3865cef35bd68954f75e63b5ae0d59840e90c,training
white,1720,ed96488570ccac5b9773facd7f5070a45a4e217c0651805acba5da80109841bc,training
white,1721,549f7fc0cd299efa209f5872b6a054a3e932a472829a70397df3d26418ed8a77,training
white,1722,af5ab462334bb8210b5e214a25cc7b6f0c3d9e23b87ff626ab39b3c8238a254c,training
white,1723,d55a99d7fe4e24d4cb4676a190d10248331f53b6c2c944e81cc08370417bdd28,training
white,1724,71fa6cf40bb1ee102b17cc9bfa698bac769235e9543ad73595e9f2f24662fb8a,final_evaluation
white,1725,84dc6d0f1c6708589c5f1485068ca9fde7bd1abe56bef1b637934749807ed200,training
white,1726,3a04baf3e0a75173c4506baf9757bb50bfe5b9d8afa030a7c5e382ba8344b026,training
white,1727,118d9e32da992126db344c73933d19edf2c6575574ba5703c5ed1e23346effc9,training
white,1728,938e4413fd36fcc4ae57006bfa05f3d5503b7aff498b797473fcc7d3e1ff3a4e,training
white,1729,74eb4482d41f40843674343b175218d4109c0b36ec6b2c6d6fe7204e79ea1f6f,training
white,1730,544f06bf94e5c009958bd0f9902e09941757b08e9368a9b16035b540e606b087,final_evaluation
white,1731,53ec4508944fe436fb34a2aeb00419b63a5a6d035e01f307028fb38d5905d1cc,validation
white,1732,5dc0612e64d2eb240010f8a1f0a85a8b1be05687c5c30a6c441125960772fbf3,training
white,1733,82255ba74b1a5b08abbd4d7f38ba925fbf0fa8cc5f5e5c0d87f53bde311a5924,training
white,1734,210b4f00bddfb71c088cff5d3a4083ab146a35fd22f847b6c4a996d64c3f6888,final_evaluation
white,1735,758383af408b70cf7061701639432bb5ed1b109074d7504cbe2e059b4ccb70ed,training
white,1736,709c7c2a758ce7cd3fab3dca3f1fb118adffb869ac910c5a238169aca501e853,training
white,1737,5f669e85e0f4efc483c587abd2cca719d1cd516217592e4d73e0158d249d9912,training
white,1738,758383af408b70cf7061701639432bb5ed1b109074d7504cbe2e059b4ccb70ed,training
white,1739,2d8d35db0a1f852ac82a53b871cb05940181d733ee1f72bbac6df4d7d12a2e6f,training
white,1740,e12c4aaeb8b39cd4cd1cff983d8be7e5db75a1e45feda75b041080c97b823e32,training
white,1741,06a97228307087ace5b536a61a856a0fa567733fe37c95fe70c4a5b8407150d4,final_evaluation
white,1742,4d7930535d64a83d2a59f1cb699676c8a40214989660ca5f67f6d5f86b72af1b,training
white,1743,00f0d26c166b10013b151f54fee4e188ccabe3c94e005c787f06305a41afb83f,training
white,1744,75c7f2ae9b5799d194240e8329e0d297c8ff09432c5d9339ad2acfe107efd1f2,training
white,1745,2006c7fbed8fb3cb07cfc5cad40b2784da78280c5814dcf15bf088fa33cf36ef,training
white,1746,9542f52ddd2962f4ddee796e20d38d38b921c4cec45be4b996808d0312698da0,training
white,1747,216ea70bc8d9d84d03eb4181722bd64ae1e97e25244f13bf97e739738b0314e9,training
white,1748,75c7f2ae9b5799d194240e8329e0d297c8ff09432c5d9339ad2acfe107efd1f2,training
white,1749,97a9617af3cba262ba0ddb36e249adb1976104a988f11df8292668ac1fb1934d,training
white,1750,6b747ae5252fc6cc826707b790f5964bc91e07360de76ca56c3324786bba8a13,validation
white,1751,02cee7454cb3d724aca5fd3429adb25757894b49ac71e3af8f364d167cc7e77c,training
white,1752,e3c04e96ac5ed811cb16faea13ed7b47c11ec0174b509a2d141f2b449121537e,training
white,1753,7e0a5123d2d1f59b3bf0b26fc8000791620bb5bfb74c641d566e69e2f4b32a45,final_evaluation
white,1754,63aa073495dda74f59d73e70d3a744a0120b152684aa03cb78376cde3086aff2,training
white,1755,c27771f6e88e58fcd410d913caa81819fcba59ac63905a0aea8d10c487dba324,final_evaluation
white,1756,00f0d26c166b10013b151f54fee4e188ccabe3c94e005c787f06305a41afb83f,training
white,1757,0fe709348b45c2d8b67d17a0f0ed2587f01f0d36870003f566c38f2cb660b3d5,training
white,1758,721c76e6ab2c1bca8b4ce3464de64739d0dcc4c118ccc3077b79a83f0ac8bc9a,validation
white,1759,bba484ca76f22644b0ad25eeecd52c726af901277db64630bd31f6552610d7fa,training
white,1760,991a0d7964ec2a014ab527c085847eb1ab3e030adb51990d7c4329c5e3aec74f,final_evaluation
white,1761,15f4fe6b3c724672ec90d60d30cedf1caee4e8a7bcf15b0a2d2a1c3fee8ce7e9,training
white,1762,ad2334f34fceac84448d81ec80f6ea5e357f5c1ce1c629d69c4e84322ce6fa5d,training
white,1763,8f7b3cd5a22ef6280261c1f36b57f7c025dd6cff9402200e2db73bf7905876ca,training
white,1764,44430b64eb63d5d144e90b387a03a233a8d9caed2c287b20b7fde1c98342825f,training
white,1765,0fe709348b45c2d8b67d17a0f0ed2587f01f0d36870003f566c38f2cb660b3d5,training
white,1766,721c76e6ab2c1bca8b4ce3464de64739d0dcc4c118ccc3077b79a83f0ac8bc9a,validation
white,1767,ad60caa554d3d849e861f83e4ceb5a72c12c1e8c0ba31cf690dd4227942fac9a,training
white,1768,6a2adf69c1cfebc102bf193bb8a5904b463f2e47a48e0f99535b138521b634e9,training
white,1769,66d2ed7875cfa89f46fe0c2a14d3867e86f4ae3e71d2640e2b368ba0fdd06d6c,validation
white,1770,2bf40005a5585b98e777e70c37ddd95fea6e49441c0d362b565a08ad7fb5fdd5,final_evaluation
white,1771,db0cd425f6a045012a65aa86e15dfec58223d2d1687cca0945747a3334099c5d,validation
white,1772,2e7ddbb16ffbce61cb2ff04f150007420da87a84940f313842d22d54b6cc66f4,final_evaluation
white,1773,c675ef5220442b2efced2b13568909f4142948ffc5252542c10883ba84e17ff9,training
white,1774,db0cd425f6a045012a65aa86e15dfec58223d2d1687cca0945747a3334099c5d,validation
white,1775,08010cc979d9a1c48f0c21687f8dc0d9dbd22e9559c05da15532559d726008eb,training
white,1776,5a5c488a2d5c34d30e80da7f6753d80b34badfb6bdc3deac1526dd895d2f6272,training
white,1777,40dd85907852e8148427ccbeb641eee5a2b900c1d2c9b77e4701db18954a11c8,validation
white,1778,2e7ddbb16ffbce61cb2ff04f150007420da87a84940f313842d22d54b6cc66f4,final_evaluation
white,1779,01b0fd0befeed0afe220e567ee0e9a7634c7303affbcfb15a77c4d015167fb86,training
white,1780,01b0fd0befeed0afe220e567ee0e9a7634c7303affbcfb15a77c4d015167fb86,training
white,1781,d386f8b27b94387f4d6f4a65d0995bdee3ca277c3ab2c97587400ff636bd8485,training
white,1782,2624203779ba157498e7e035289120db11b74cd0028658f7be80e19848946112,final_evaluation
white,1783,de75b0c9879862dedbf2c3d8445eb12ff4090482b01e8d09ac54907f38d9e3a0,training
white,1784,ee3f2e473112679fe61a413d2d422b73824024302d3d9ef2d0506b5b74fe3508,final_evaluation
white,1785,fc5dec6e0135d5068342df3f19cefc604472bee611eb37bca44e4882ce992935,training
white,1786,de75b0c9879862dedbf2c3d8445eb12ff4090482b01e8d09ac54907f38d9e3a0,training
white,1787,5710ae8a73787f05ee518b9f9ba2dcd61fbece8b2454047270da1a0e20aa08f6,training
white,1788,6d170ed0337e610835c9fb43985905dac54cefcd83cc887ed4e14210ee9926fe,training
white,1789,740a742aa00d41dc5e1242da0232169c65465cc86fae87aeba7821e08cb639a0,final_evaluation
white,1790,9ac54bb3319f8ff5e4ac2c3259541f0230f35027bacac8850d35ffb333306691,training
white,1791,b58dd26879f40fa0f4b2d70e2fba6a3b312a8228417b6f6d0b807f343aff573c,training
white,1792,3e2843f0aa0b08774aa5e90d562fb151115691b432fdd90a4d08ef831c386604,training
white,1793,85560fb29a06d6ecd184415bfce553fc9b40f840cfa4ef1d38da437faaa84654,training
white,1794,8938ec7e55151d9d47fd93567cef130d6d0a486b1e221accbf56058135b2eeeb,training
white,1795,2f9777df3fd8a8fd47953d218dcdfc82e69238bbe3b1dfec6f503c859ccc4d92,validation
white,1796,882634680e2af0bdf0657f66aefbfcb0cc0d148f38f02edb9c42a825338e8110,training
white,1797,af3a85f9957413aeea295479831723ed0611e06b5b1612d56cd6f8c1a33e4edf,final_evaluation
white,1798,5c90bfeb052508ee06ae5ad400d588d9d9b9f14cc791120724e4c01bde900b86,training
white,1799,7af575ffde78a0f33c6aad5ff349a258fff40928e6cc5129a91eb033c9cc962a,final_evaluation
white,1800,2e83b88247851492bfbf14d8934310e564e424aa9bf7182c3321aa5ec7101289,final_evaluation
white,1801,9f562599b3ad9391f393f095decb5569038676ade5557660eecc8143f1863317,final_evaluation
white,1802,a9c92ff9dc9ab9cca1014b8cf197e1eb7ca38ff69232b529357dd6f3f24ae60b,validation
white,1803,7af575ffde78a0f33c6aad5ff349a258fff40928e6cc5129a91eb033c9cc962a,final_evaluation
white,1804,2e83b88247851492bfbf14d8934310e564e424aa9bf7182c3321aa5ec7101289,final_evaluation
white,1805,9f562599b3ad9391f393f095decb5569038676ade5557660eecc8143f1863317,final_evaluation
white,1806,2332a4f484b7148dff57c047327eb7342d41eb85527eaee5415afff882c04310,training
white,1807,946f9515c6ef250127006e1ec4c14efeaa016d505870547210c1bea11bebf737,training
white,1808,eda2b8f71ef92e95790517b7e6fbf1625c022ab76cbeedfc176466349ba0281e,training
white,1809,2332a4f484b7148dff57c047327eb7342d41eb85527eaee5415afff882c04310,training
white,1810,eda2b8f71ef92e95790517b7e6fbf1625c022ab76cbeedfc176466349ba0281e,training
white,1811,28568d608749e1a905fbd6d6ec7fe188daf5fb02df3651b9377e1cd65a1bd8c8,final_evaluation
white,1812,946f9515c6ef250127006e1ec4c14efeaa016d505870547210c1bea11bebf737,training
white,1813,682795a0e113c093e57e4bf25606d10c5e42852cdab47f26d578e1e8eafbcf09,training
white,1814,50307d83d633473228a2a5f9d6f9bc126948175def33398d0a9a492b56f12bcb,training
white,1815,5d8123300405b8e04dad694aba10732fc7d30455ae051c8201d6401176a7f3a1,validation
white,1816,ee822a7a81b5899c0001b8cf0a4bfa156d78c347ab5d91df9de380f3e06b19ed,training
white,1817,0c922dbc4210bb27e1ab82f2c28572f15b6b378c0f10c77c0ed358ed4feb7252,training
white,1818,ad79ab4a73f51c978b0d18b5226becd85e15dd0af294e464b3388590ddd492b0,training
white,1819,2b40b976f36e36cae585a87f7c89f8da0afa0ac0552038da552219ebaa376f32,training
white,1820,fda3ec4e8fa020a9facfd2e1a0c28ca08b8fcf89d978ba08154ea37cb9bb21b3,final_evaluation
white,1821,ee822a7a81b5899c0001b8cf0a4bfa156d78c347ab5d91df9de380f3e06b19ed,training
white,1822,df9cbd9a51629aac93fbe48402a173b715d62d2825a3c3e55f0e8af9a4941f3e,training
white,1823,5d8123300405b8e04dad694aba10732fc7d30455ae051c8201d6401176a7f3a1,validation
white,1824,9732d8378da4990b2d177c879ac8fa316ef28d66f55983ae601a2f827424e92e,training
white,1825,2c28fb22456a7967fa4f1c18fceb8ce524bee4b1b144fc8faa8e17e73fb446fc,validation
white,1826,fd8d144fb5a29c919675600d9a02aa250351fdf5eb76c4ecc9f5a260346a8a42,training
white,1827,2c28fb22456a7967fa4f1c18fceb8ce524bee4b1b144fc8faa8e17e73fb446fc,validation
white,1828,9732d8378da4990b2d177c879ac8fa316ef28d66f55983ae601a2f827424e92e,training
white,1829,d13a0d963522a4304ed6c548f6c4868a496ba11a3e6a4599af16188b0701e04d,training
white,1830,25af36c4a0b8f4bdda3c5ce111996fc09569186f794b4ff0101777c182ffe9bf,validation
white,1831,25af36c4a0b8f4bdda3c5ce111996fc09569186f794b4ff0101777c182ffe9bf,validation
white,1832,d6198cc732d5d2bf1abbce50d4bfae2a9cf4e844dbae674691a99d3cc1c1c13a,training
white,1833,25af36c4a0b8f4bdda3c5ce111996fc09569186f794b4ff0101777c182ffe9bf,validation
white,1834,d6198cc732d5d2bf1abbce50d4bfae2a9cf4e844dbae674691a99d3cc1c1c13a,training
white,1835,87ff0de3997b8dcc625009a836125d315462ab10795047acb765411acf8f9bcf,training
white,1836,a04e09c117324bc384646a13caf8416051c8335065a61efdeb9e129c7da83d36,training
white,1837,3ab91c131cb6afcfaae45f1fd2bc46e1d8cb0c37eab40bc5c2a7f9679fd341e8,final_evaluation
white,1838,8fba24050f11e4888772d00bf304a087769b8ab87a2d50d9341e60c1b3823762,validation
white,1839,e87f62fe2f788b0c9e50f6713ddc8c25342da6483a0436e80fa8bc724a385c3e,training
white,1840,3ab91c131cb6afcfaae45f1fd2bc46e1d8cb0c37eab40bc5c2a7f9679fd341e8,final_evaluation
white,1841,0d65874fb9aa71ee3d7c2d214579f64c47641ed8541b92e7995016882e272b9e,training
white,1842,8fba24050f11e4888772d00bf304a087769b8ab87a2d50d9341e60c1b3823762,validation
white,1843,b1eaabaf69f47a890fe7439d3a17d606961ebe5b66b39133bbc5cdfc29617085,training
white,1844,14ae62e46d31f0e0479d9faeeebcf69a304254c1ff6fbdb4edd0c2eddf86e96d,training
white,1845,7cf7f7b750f03905483452aa8c7e562dc1be97029ea4dd08ca2b13f1e58c8a0f,validation
white,1846,1347f4895d7cd06799ce0fdd8a9810c0de8be179309bbddfef952f5d30c8d62f,training
white,1847,56213e585adcadb861c16b16f67b2bda9916cd8bfad49d8657bbceccd1e7bf24,final_evaluation
white,1848,1347f4895d7cd06799ce0fdd8a9810c0de8be179309bbddfef952f5d30c8d62f,training
white,1849,bb83d6845cf2aec59695eb01cf8dc51b0fa82bc616ee8080f3e953540fbf92de,training
white,1850,38a666c2d1cf924a97695a0d64ddb5bee59efd874bdb5aa8db4141c7cb3a3b76,validation
white,1851,f71258f770188ed9f090730ff91a350e2a4346b4c82e475b1a02453872c985f6,training
white,1852,7cf7f7b750f03905483452aa8c7e562dc1be97029ea4dd08ca2b13f1e58c8a0f,validation
white,1853,e5550a6b9480cf22b514294706ab19c35494a3ec357ceeec1966f44f7dc4776c,training
white,1854,69df263bb7399592c5ea087c6c8830611c8629489a65b779701e4ee01d3460b5,training
white,1855,c7dc0e88f7a2cf9d32f4d2c4fc073e4f8f4751946f571def230f09f9ecb011a2,training
white,1856,0f2fb14a0e2b1e116e991b351273f88552ac0d79893d525a6cadb5bf0be67b39,final_evaluation
white,1857,5a08fa4ae7ab015f7d4e5e30b3e7bcdf0fe1af4db41fd7088d8ca4ccae2c3d34,training
white,1858,906cf5bd45e6f8274267f32a399617d2b569fca39e3d3486731a6af492192591,final_evaluation
white,1859,ba95f4e8ddd0784f72992f6c88ce9de7ff9c34c3f9ec5be359a676e2dc4b9bd1,training
white,1860,0f2fb14a0e2b1e116e991b351273f88552ac0d79893d525a6cadb5bf0be67b39,final_evaluation
white,1861,a4e425a4cbeb01c02d01a00c062e5fef55dd45c811b38b839fd8114625f370e0,training
white,1862,c98a76a6972ff0ccb500994d350e51130dcf44ece8f234493c34a482927e0edf,validation
white,1863,909b471b8a1bbfe27166a207bd81bc5f7b152da3167c20fd5f6658424a3f35b4,final_evaluation
white,1864,a543ccc83b0908e832955c5df723f831da3b5224bc91955a9c4bcbc161c5aa55,training
white,1865,e446d9d041035b16ac1ad390b9558a77ed0584cc641cf5209174ca8b6472fca6,training
white,1866,e07dd4e8d2a0645825139c11eb6f101f235e4b24e9e4a63c09577a8c518c6c57,training
white,1867,d3afc8864537b13c0f2eb9a8e60ec494b88be438644f158c1169259362616275,validation
white,1868,7ca98010a252cc02c08327ac7a36b41ab81964d42f10294811baddaeeb520858,validation
white,1869,d6383c758f84f25ce954477cf8024f236c1b8352082f238c49b0b7bdbb6eb759,training
white,1870,25fe61562a471bd2762c049fa2e685d270b166d6deca03aa4e557bbe42b65fc1,training
white,1871,fe59356a9034217e45289adc3a4dc417e99e2521de9ada4a73b7583985b97dba,training
white,1872,c9f470f8406740925f419a668bd57012a49ab56f5a49bc2f1f4ece1bda5d9ae9,training
white,1873,4c9b9e8da55a2efb8a29d0d52eef4b7098349b80d602b084750d3bf522fb5ee0,final_evaluation
white,1874,4c9b9e8da55a2efb8a29d0d52eef4b7098349b80d602b084750d3bf522fb5ee0,final_evaluation
white,1875,449c4e9a045428f7419616a86355b2bb31f472d9e8555e7405c1ee09e9257f23,final_evaluation
white,1876,38bbde2ad0133355158a53ec0f001648bca1e6b4bfa6f830f89fa0449394dd2e,training
white,1877,2532855d0944aced09a47323db2fdc6002b3daf844574537367ef9ebc1478ec6,training
white,1878,a2ddc9892455395a7ced1b04cd9c866101713228100dbd827a2f7c01f0452b41,final_evaluation
white,1879,eae5d141edfad693af5f995940199810dd4628c433cf6f25a22261b43dfddeb0,final_evaluation
white,1880,7937ae2443507fc1940a15e533b50c352448c94cb042c5110f9f2aa73ac4d4cf,training
white,1881,2c6b1466e7d96e8c1624b4bc08d2fce48629f561b3a037906a49a45619bc22b2,training
white,1882,7937ae2443507fc1940a15e533b50c352448c94cb042c5110f9f2aa73ac4d4cf,training
white,1883,2c6b1466e7d96e8c1624b4bc08d2fce48629f561b3a037906a49a45619bc22b2,training
white,1884,2c6b1466e7d96e8c1624b4bc08d2fce48629f561b3a037906a49a45619bc22b2,training
white,1885,3fdcc98c1c40cacf4ef8222e9ec4b2927e93bb8487a49acf1a599597071c80d5,training
white,1886,7937ae2443507fc1940a15e533b50c352448c94cb042c5110f9f2aa73ac4d4cf,training
white,1887,f9a4b80a20947fbbde764b0d5912ff186fb3b58eef1221514cd260eb71daa72c,training
white,1888,0885aab1f6069b9a0767e0b9974c797dd1b423b7b39a43a04b7b93efdfabadb4,training
white,1889,66e43e3b54dc8712bc77bb25384f1cb8a5fedd254d4c12cc52c785b0d88228b6,validation
white,1890,3f3671f7944f30027f9fb812dee892cb44e5c480cf74782c5694d50157433eb8,training
white,1891,2c6b1466e7d96e8c1624b4bc08d2fce48629f561b3a037906a49a45619bc22b2,training
white,1892,b60d7352e2ed09edf6261bd4de66a5d49c7b61c05bfe5f4c904798c96e1bd4af,training
white,1893,34b8cf56c384b9f758bd1b71666834b59eb465abb563ddd222cbed45a882d323,training
white,1894,34b8cf56c384b9f758bd1b71666834b59eb465abb563ddd222cbed45a882d323,training
white,1895,73f6d72e290cf5928b83f74165a41e0d0dc960505da12e274b9bd562298e7287,validation
white,1896,d4f041c13b657e0140f33c95cd90a53879bd17e291bab44ac8efcfbf1b864f4c,validation
white,1897,587bfa045e939ddeaf76ed9aea71066f9ae64b04fdca329959dae9ab5ee8ceb5,training
white,1898,587bfa045e939ddeaf76ed9aea71066f9ae64b04fdca329959dae9ab5ee8ceb5,training
white,1899,80b94f42ebf33419280a42f6acf77120c5e20da36cf46012c191c63c7b645eb0,final_evaluation
white,1900,f28d043cc52baab038979e3fab5f62d34bccae4301e3b3c7f89b3a8702660427,training
white,1901,c64e2ae534bf352d26daf15cd4bea3cb41c906ddbdd8b1206c1580a609ee2214,training
white,1902,90f67c1d7922783d76cf9b3f299efb50e66f113b9adceaa5579f673fee9cb308,final_evaluation
white,1903,a0d30825767a86cd71d7b4c689cc7645dc20d6317cd962f686fd7df2167e6911,validation
white,1904,ad586c4981cbc4c1e2a799b0fbf19e695767f632697301773f7a3429313d584a,validation
white,1905,d4f041c13b657e0140f33c95cd90a53879bd17e291bab44ac8efcfbf1b864f4c,validation
white,1906,587bfa045e939ddeaf76ed9aea71066f9ae64b04fdca329959dae9ab5ee8ceb5,training
white,1907,a74f57b5a11683c9679e8cf51fb45ea026640983fa567125aa839c1f1bfad657,final_evaluation
white,1908,cdc6a3db3ce2b426deb732ab2594f875fe357523e18cf3f98c744549786dd77f,final_evaluation
white,1909,14ef9116bb84a7908a62bbf0c378f3ee20643556473ceed5be5b7cdf1f7057aa,final_evaluation
white,1910,657415bd5b0119d9503b94ecb17394f8daf70aec5fcddb93271c604bf229eeeb,final_evaluation
white,1911,ea55679d3af23a5040965b96b795ea1af01f5c330a6340f428b91d6946f6cc0c,training
white,1912,abe192edb6b72786451ee2ed325c69062637b56dc862b1b988beafcd176c694d,validation
white,1913,cb5ecfbdc5e35bbe262e957df7fb32c8c93ef8b40ec06bd04015dfb21198e6b7,training
white,1914,66ed7aecc7430648a348694999dac579a78a5258b7bb05a656e4ae55c624771e,training
